AREA,Vict Age,Vict Descent,Crm Cd,Premis Cd,Status,dayofweek,day,month,Vict_Sex_F,Vict_Sex_M,Vict_Sex_X
10,75,17,740,122,4,6,27,8,0,1,0
8,44,17,341,501,4,6,1,1,0,1,0
7,27,7,763,502,4,2,30,8,1,0,0
15,62,12,320,118,1,6,2,4,1,0,0
1,44,7,341,502,4,0,27,2,1,0,0
6,32,17,745,501,4,3,9,2,0,1,0
11,72,7,900,502,4,0,10,4,0,1,0
4,37,7,310,504,1,1,3,1,1,0,0
6,34,17,210,101,4,1,29,8,0,1,0
9,44,7,624,108,4,4,26,5,1,0,0
1,41,7,352,207,4,6,6,8,1,0,0
1,34,17,956,101,4,1,24,1,1,0,0
14,41,17,331,504,4,6,23,4,1,0,0
10,53,17,933,501,4,0,13,3,1,0,0
21,50,17,442,405,4,5,8,7,0,1,0
11,49,7,230,101,4,1,4,7,0,1,0
1,31,17,230,102,4,2,4,1,1,0,0
11,36,1,745,109,4,4,28,4,1,0,0
21,62,12,745,120,4,1,6,6,1,0,0
6,45,7,624,203,4,1,11,4,0,1,0
20,80,1,888,501,4,1,15,8,1,0,0
20,34,17,330,101,4,6,21,5,1,0,0
14,31,17,520,707,4,4,7,4,0,1,0
9,56,17,310,501,4,1,21,2,0,1,0
20,40,10,440,109,4,6,26,3,0,1,0
16,14,7,624,101,4,3,20,4,1,0,0
21,73,7,624,502,4,2,24,5,0,1,0
15,32,12,624,501,4,1,17,1,1,0,0
9,36,17,440,708,4,6,23,7,1,0,0
7,31,7,886,501,2,4,26,5,1,0,0
7,29,7,354,502,4,2,15,3,0,1,0
21,35,18,442,405,4,1,28,2,0,1,0
20,22,2,624,502,4,6,16,4,0,1,0
15,21,7,110,101,1,2,19,4,0,1,0
3,22,18,753,121,4,0,19,6,0,0,1
19,36,7,624,502,4,5,5,8,0,1,0
6,64,2,210,101,4,4,2,6,0,1,0
4,30,2,922,502,4,3,29,6,1,0,0
19,47,7,354,502,4,1,3,1,1,0,0
9,75,17,310,501,4,6,10,9,0,1,0
9,57,2,220,218,1,5,11,2,1,0,0
16,31,7,230,101,4,5,24,6,0,1,0
15,24,2,354,501,4,0,2,1,1,0,0
3,28,2,250,101,4,4,2,6,0,1,0
11,23,7,740,101,4,2,5,4,1,0,0
4,21,7,900,502,2,3,2,3,1,0,0
11,48,17,230,502,4,6,2,4,0,1,0
20,30,2,900,502,4,3,14,9,1,0,0
17,40,12,740,501,4,6,14,5,0,1,0
1,55,2,230,102,4,6,26,2,0,1,0
20,30,2,740,502,4,5,1,7,1,0,0
7,47,7,330,101,4,2,19,4,1,0,0
1,25,7,662,203,4,4,24,3,1,0,0
4,72,7,352,402,4,4,27,1,1,0,0
14,36,2,440,406,4,0,15,5,1,0,0
15,86,17,624,707,2,0,26,6,0,1,0
11,31,7,330,101,4,3,24,8,0,1,0
4,37,2,210,502,4,1,7,3,0,1,0
11,48,7,330,108,4,3,5,1,0,1,0
6,40,17,330,101,4,5,13,5,0,1,0
8,30,1,310,501,4,4,3,2,0,1,0
9,43,7,624,108,2,6,13,8,0,1,0
4,53,7,440,101,4,4,2,6,1,0,0
11,34,2,900,502,4,0,10,4,1,0,0
7,38,2,330,210,4,0,6,2,1,0,0
21,41,12,440,502,4,0,30,1,0,1,0
13,41,2,624,501,4,5,15,7,1,0,0
14,78,17,310,501,4,4,14,7,1,0,0
21,59,7,310,502,4,5,5,8,1,0,0
14,47,12,440,145,4,2,5,4,1,0,0
21,14,17,210,727,5,2,4,1,0,1,0
16,48,12,745,501,4,1,4,4,0,1,0
3,26,1,480,203,4,5,8,7,0,1,0
2,26,18,625,203,2,3,19,1,0,0,1
13,59,7,310,501,4,5,25,2,0,1,0
19,47,18,740,418,4,5,4,3,0,1,0
8,37,12,354,501,4,5,2,9,1,0,0
1,43,2,330,101,4,5,18,2,1,0,0
17,54,7,624,116,2,2,16,8,1,0,0
17,63,12,310,501,4,1,5,9,0,1,0
20,49,7,901,502,4,3,20,4,1,0,0
6,21,17,761,502,4,6,13,8,1,0,0
16,42,7,330,108,4,1,25,4,1,0,0
15,25,17,624,203,4,1,23,5,1,0,0
6,43,17,354,502,4,0,26,6,0,1,0
7,43,1,330,108,4,5,23,9,0,1,0
20,84,7,624,102,4,2,18,1,1,0,0
1,42,7,624,101,4,3,12,1,1,0,0
21,35,18,354,501,4,5,18,3,0,1,0
19,73,7,901,501,4,1,12,9,1,0,0
20,29,7,341,101,4,4,23,6,1,0,0
4,27,7,354,501,4,0,1,5,0,1,0
6,46,2,440,501,4,5,29,7,0,1,0
10,39,17,624,502,4,4,18,8,1,0,0
15,45,7,230,101,4,2,9,8,1,0,0
10,50,7,354,501,4,0,10,7,0,1,0
3,47,17,310,502,4,3,29,6,0,1,0
1,43,2,761,502,4,5,1,7,1,0,0
3,34,7,331,101,4,4,12,5,1,0,0
2,41,17,331,108,4,2,1,3,0,1,0
6,44,17,310,501,4,4,16,6,0,1,0
10,38,17,330,108,4,0,6,3,1,0,0
8,20,17,121,502,4,6,23,7,1,0,0
8,37,12,343,727,4,3,11,5,0,1,0
15,45,7,624,502,4,0,21,8,1,0,0
1,36,17,341,122,4,4,21,4,1,0,0
9,32,12,624,201,4,3,10,8,0,1,0
17,32,7,624,101,2,6,2,4,1,0,0
7,40,9,354,501,4,4,17,2,1,0,0
3,24,7,236,501,2,3,23,2,1,0,0
8,31,17,930,501,2,3,19,1,0,1,0
10,64,7,331,501,4,4,14,4,0,1,0
11,26,17,330,101,4,6,2,4,1,0,0
16,26,7,230,501,1,5,15,7,0,1,0
4,22,7,740,101,4,6,30,7,1,0,0
4,15,7,761,101,4,0,14,8,0,1,0
3,26,7,331,101,4,6,18,6,0,1,0
17,45,7,354,501,4,2,1,2,0,1,0
20,54,17,210,109,2,6,1,1,0,1,0
10,38,17,310,501,4,0,3,7,0,1,0
1,24,7,442,404,4,4,26,5,0,1,0
1,48,17,230,210,4,3,3,8,0,1,0
19,38,7,624,501,2,3,5,1,1,0,0
16,68,17,354,501,4,2,24,5,0,1,0
13,60,2,901,501,4,4,14,7,0,1,0
21,60,17,740,101,4,2,7,6,1,0,0
3,22,18,442,203,4,2,12,7,0,0,1
17,38,1,626,501,4,4,15,9,1,0,0
20,36,2,740,501,4,5,21,1,1,0,0
6,36,17,341,501,4,3,6,4,0,1,0
8,40,7,624,101,2,0,13,2,0,1,0
4,68,7,740,504,4,0,21,8,1,0,0
3,55,7,662,501,4,1,12,9,0,1,0
1,40,7,210,102,4,5,15,4,0,1,0
7,33,17,930,501,1,3,16,2,0,1,0
21,56,17,341,406,4,4,3,3,1,0,0
6,77,17,330,101,4,5,9,9,0,1,0
1,37,17,330,108,4,0,1,5,1,0,0
8,23,3,420,707,4,3,23,3,1,0,0
20,25,2,330,101,4,4,6,1,1,0,0
3,30,2,230,502,2,4,4,8,0,1,0
6,25,17,230,102,2,5,8,4,0,1,0
1,32,17,440,401,4,4,5,5,1,0,0
4,28,7,762,501,4,0,10,7,1,0,0
1,19,17,331,707,4,0,9,1,0,1,0
1,37,2,740,122,4,1,24,1,1,0,0
10,28,7,888,502,2,3,2,3,1,0,0
3,67,2,310,501,4,1,19,9,1,0,0
2,10,7,812,501,5,5,8,4,1,0,0
21,60,17,624,402,1,5,9,9,0,1,0
3,36,2,330,101,4,0,12,6,1,0,0
9,67,17,354,502,4,4,24,3,0,1,0
11,34,7,230,101,4,3,23,2,0,1,0
6,29,7,330,108,4,2,3,5,0,1,0
2,17,7,810,102,4,4,8,9,1,0,0
7,67,17,341,501,4,1,18,7,1,0,0
21,60,12,310,501,2,2,24,5,0,1,0
10,39,12,624,501,2,5,11,3,0,1,0
15,30,1,330,108,4,4,9,6,1,0,0
6,35,2,236,102,4,6,4,6,0,1,0
20,32,2,354,502,4,3,2,2,1,0,0
9,43,12,310,501,4,6,2,4,0,1,0
1,23,7,121,101,4,1,4,7,1,0,0
10,23,17,662,203,4,1,13,6,1,0,0
2,63,2,230,102,4,3,27,7,1,0,0
17,32,2,626,502,1,3,2,2,1,0,0
2,74,2,626,502,4,5,29,7,0,1,0
4,37,7,210,101,4,6,5,2,1,0,0
15,21,7,626,502,1,2,22,2,1,0,0
1,21,2,860,102,4,2,10,5,1,0,0
16,54,2,230,101,4,5,29,7,0,1,0
20,20,7,230,101,4,5,14,1,0,1,0
11,37,7,624,203,4,3,12,1,1,0,0
11,72,7,236,502,1,0,27,3,0,1,0
3,31,2,230,124,4,6,30,7,0,1,0
11,50,17,310,501,4,6,9,7,0,1,0
7,40,7,900,502,4,6,25,6,1,0,0
21,27,17,330,101,4,5,22,4,0,1,0
17,40,12,341,717,4,5,5,8,1,0,0
3,52,2,930,502,2,4,17,2,1,0,0
1,27,7,442,404,2,2,14,6,0,1,0
1,40,5,341,744,4,0,9,1,0,1,0
2,29,7,930,108,4,4,18,8,0,1,0
6,36,12,440,707,4,5,25,3,1,0,0
16,54,7,310,504,1,4,28,4,1,0,0
20,26,17,900,101,4,4,3,2,0,1,0
3,23,2,740,122,4,3,6,4,1,0,0
17,20,7,903,501,4,5,20,5,1,0,0
3,22,18,343,203,4,2,2,8,0,0,1
14,37,2,330,108,4,0,20,3,1,0,0
8,55,17,354,501,4,2,12,7,1,0,0
17,21,7,341,202,4,0,20,3,1,0,0
9,40,17,310,406,4,0,10,4,0,1,0
2,62,7,930,502,4,4,7,4,0,1,0
3,21,17,330,101,4,1,14,2,0,1,0
4,30,7,354,502,4,3,2,3,1,0,0
8,32,17,236,101,1,2,5,4,0,1,0
20,28,12,420,101,4,6,5,2,0,1,0
15,77,17,310,501,4,5,5,8,0,1,0
6,34,18,761,102,4,4,28,4,0,1,0
15,64,17,230,101,4,1,4,7,1,0,0
20,40,17,440,501,1,0,23,1,0,1,0
3,38,7,210,101,4,1,20,6,0,1,0
2,43,7,354,502,4,3,2,2,0,1,0
10,26,17,230,108,2,3,13,4,1,0,0
17,35,18,442,404,4,0,8,5,0,1,0
1,33,7,860,101,4,1,6,6,1,0,0
11,57,17,901,501,4,4,7,7,1,0,0
3,42,17,230,116,2,6,16,7,0,1,0
4,12,7,627,504,4,0,24,7,1,0,0
21,74,2,626,501,2,5,15,4,0,1,0
15,59,7,210,108,4,2,24,5,1,0,0
17,41,7,442,404,4,2,8,3,0,1,0
14,61,7,745,101,4,4,5,5,0,1,0
1,24,7,352,735,4,5,19,8,1,0,0
17,42,1,331,501,4,1,22,8,0,1,0
19,28,7,420,101,4,4,14,4,1,0,0
11,30,1,626,501,4,6,26,2,0,1,0
3,50,2,210,707,4,1,18,4,0,1,0
4,36,7,901,501,4,4,11,8,1,0,0
3,67,2,740,122,4,3,25,5,1,0,0
2,41,2,210,102,4,6,2,7,0,1,0
16,51,17,740,122,4,6,11,6,1,0,0
10,60,7,624,501,4,6,13,8,0,1,0
17,20,2,624,101,4,4,8,9,1,0,0
1,29,2,900,502,4,2,25,1,1,0,0
10,41,17,354,501,4,4,20,1,1,0,0
20,32,7,761,108,4,1,2,5,0,1,0
3,56,7,930,502,4,6,24,9,1,0,0
19,23,7,442,405,4,2,10,5,1,0,0
3,34,2,354,502,4,4,3,2,1,0,0
8,53,10,354,502,4,3,13,4,1,0,0
3,19,1,310,722,4,3,13,4,0,1,0
8,45,7,520,101,4,4,9,6,1,0,0
16,35,7,740,122,4,6,16,7,0,1,0
13,21,7,440,402,4,3,12,1,1,0,0
17,72,12,354,501,4,6,16,7,0,1,0
2,42,5,354,502,4,3,16,2,0,1,0
8,53,17,420,501,4,1,14,3,0,1,0
11,65,7,331,101,4,5,5,8,0,1,0
21,22,18,442,404,4,1,16,5,0,1,0
20,35,7,230,101,4,5,25,3,0,1,0
13,53,7,740,122,4,2,1,3,1,0,0
6,23,7,860,101,4,6,11,6,1,0,0
9,64,17,740,710,4,6,3,9,1,0,0
8,69,17,310,501,4,1,25,4,1,0,0
1,42,7,341,203,1,1,14,2,0,1,0
8,46,17,341,502,4,4,7,4,0,1,0
4,51,7,745,502,4,1,28,3,0,1,0
10,21,7,930,108,4,2,26,7,1,0,0
7,31,7,624,102,4,4,23,6,0,1,0
1,27,17,230,101,4,5,22,4,1,0,0
13,33,7,740,109,4,0,24,4,0,1,0
1,29,12,624,502,4,4,22,9,0,1,0
13,23,2,236,502,1,1,10,1,1,0,0
11,60,18,888,714,4,1,13,6,0,0,1
3,20,17,440,717,4,1,22,8,0,1,0
11,54,17,940,501,4,4,24,3,0,1,0
20,43,1,230,102,4,6,4,6,0,1,0
1,44,17,442,403,4,2,12,4,0,1,0
21,51,17,230,109,1,6,16,7,1,0,0
1,58,5,110,102,4,6,4,6,0,1,0
1,35,12,330,108,4,3,23,3,0,1,0
20,49,7,626,502,4,5,23,9,1,0,0
8,46,9,341,101,4,2,8,3,1,0,0
8,24,19,956,501,4,6,8,1,0,1,0
9,70,17,624,101,4,0,18,9,0,1,0
19,34,7,440,119,4,1,22,8,0,1,0
21,29,17,330,402,4,0,22,5,1,0,0
9,42,17,330,101,4,3,13,7,0,1,0
2,55,7,624,203,4,0,7,8,1,0,0
9,29,7,420,103,4,1,6,6,0,1,0
6,22,17,354,502,4,2,3,5,0,1,0
11,29,7,354,502,4,2,1,2,1,0,0
9,35,17,626,103,1,3,23,3,0,1,0
2,31,17,341,701,4,4,3,2,0,1,0
15,39,12,310,221,4,0,3,7,0,1,0
1,23,12,624,108,4,5,24,6,0,1,0
20,26,17,310,502,4,6,30,4,1,0,0
15,46,7,624,203,4,5,22,7,0,1,0
4,77,7,210,101,4,6,13,8,1,0,0
10,32,7,420,707,4,2,1,3,0,1,0
3,64,2,740,122,1,0,23,1,1,0,0
9,73,17,331,101,4,4,9,6,0,1,0
15,37,17,440,502,4,5,7,1,1,0,0
14,37,12,440,501,4,1,25,7,1,0,0
21,67,17,310,501,4,0,2,1,1,0,0
15,32,7,420,501,4,4,28,4,1,0,0
4,78,7,440,102,4,6,14,5,0,1,0
16,40,17,740,122,4,5,18,3,0,1,0
3,36,7,624,102,4,5,15,7,0,1,0
21,15,17,813,101,4,1,1,8,1,0,0
20,21,10,352,735,4,6,21,5,1,0,0
2,23,17,745,122,4,6,12,3,1,0,0
16,31,12,624,102,4,3,21,9,1,0,0
11,25,7,624,102,4,0,23,1,1,0,0
14,35,7,354,501,4,0,6,3,0,1,0
3,32,12,354,501,4,3,2,3,1,0,0
3,44,7,230,402,2,3,2,2,0,1,0
2,44,7,331,124,4,1,14,2,0,1,0
8,21,12,440,101,4,2,23,8,0,1,0
3,14,7,813,102,4,2,19,4,1,0,0
1,19,17,624,502,4,2,20,9,0,1,0
19,41,7,626,501,2,5,21,1,1,0,0
2,33,2,341,735,4,5,15,7,1,0,0
2,53,7,761,101,1,4,21,7,0,1,0
16,7,7,237,101,1,6,25,6,0,1,0
7,53,7,331,101,4,5,14,1,1,0,0
19,30,7,230,109,2,6,5,3,0,1,0
15,33,7,441,101,4,1,14,3,0,1,0
21,26,7,230,101,4,2,5,7,1,0,0
11,43,7,888,501,1,0,8,5,1,0,0
7,43,12,331,101,4,4,18,8,1,0,0
11,40,17,331,101,4,3,11,5,1,0,0
14,56,1,354,501,4,2,18,1,0,1,0
2,36,7,230,502,1,4,8,9,0,1,0
3,21,7,940,504,4,5,13,5,0,1,0
9,9,7,624,501,4,6,25,6,1,0,0
20,31,7,331,101,4,2,2,8,0,1,0
1,74,2,624,940,4,5,7,1,0,1,0
9,32,7,900,501,1,5,14,1,1,0,0
1,23,12,440,210,4,6,23,7,1,0,0
10,78,12,420,101,4,5,27,5,0,1,0
14,99,17,310,501,4,6,2,7,1,0,0
2,50,7,421,101,4,0,27,2,0,1,0
16,33,7,331,101,4,0,13,3,0,1,0
19,39,7,236,501,4,4,2,6,1,0,0
3,23,12,420,707,4,4,15,9,0,1,0
21,37,2,900,101,4,5,26,8,1,0,0
1,28,7,624,101,2,5,15,4,0,1,0
21,30,7,624,503,4,6,26,2,0,1,0
2,38,7,624,102,4,6,16,7,0,1,0
6,45,17,330,123,4,2,15,3,1,0,0
20,39,2,740,122,4,5,1,7,1,0,0
21,31,17,421,501,4,4,17,2,0,1,0
17,46,2,626,502,1,0,26,6,1,0,0
14,24,17,331,101,4,3,3,8,1,0,0
10,49,17,310,501,4,4,28,4,0,1,0
2,30,7,626,101,2,6,16,4,0,1,0
9,11,7,627,502,1,5,22,7,0,1,0
10,49,7,624,101,2,1,18,7,1,0,0
8,55,17,331,101,4,3,30,3,0,1,0
2,79,7,354,502,4,4,23,6,1,0,0
21,30,18,230,104,4,2,26,7,0,1,0
11,31,7,230,101,4,5,6,5,0,1,0
16,69,7,440,710,4,4,11,8,1,0,0
1,14,2,624,502,4,0,14,8,1,0,0
6,54,17,420,101,4,5,19,8,1,0,0
20,72,1,230,502,4,6,19,3,0,1,0
6,53,2,668,502,4,2,19,4,1,0,0
1,30,17,440,710,4,4,9,6,1,0,0
1,25,2,330,108,4,6,17,9,1,0,0
1,62,2,210,101,4,2,31,5,0,1,0
11,40,2,648,502,4,4,8,9,1,0,0
10,46,7,625,207,4,1,5,9,0,1,0
1,23,2,230,101,4,1,4,4,0,1,0
21,31,2,520,101,4,6,13,8,1,0,0
17,31,7,440,504,4,6,12,3,0,1,0
1,40,2,354,502,4,3,2,2,1,0,0
15,83,17,740,104,4,3,6,4,0,1,0
9,41,7,354,501,4,0,20,2,0,1,0
3,28,2,210,501,4,4,23,6,1,0,0
9,44,17,331,707,4,0,13,2,1,0,0
11,39,7,740,122,4,4,11,8,1,0,0
19,52,7,740,720,4,4,17,2,1,0,0
1,57,2,341,102,4,4,28,4,1,0,0
17,62,17,310,501,4,6,6,8,1,0,0
14,34,17,649,710,4,3,20,4,0,1,0
16,32,17,331,101,4,6,5,2,0,1,0
10,43,7,624,701,2,3,13,4,0,1,0
7,68,17,662,501,4,2,22,2,0,1,0
7,22,7,624,207,4,0,12,6,1,0,0
21,78,17,662,501,4,4,18,8,0,1,0
14,35,17,330,108,4,2,22,2,0,1,0
2,48,17,626,502,2,0,6,2,0,1,0
1,31,7,230,101,4,5,4,3,0,1,0
1,18,7,341,735,4,4,20,1,1,0,0
13,17,2,626,102,4,2,9,8,1,0,0
20,17,17,220,905,4,1,14,2,0,1,0
13,20,7,330,735,4,4,23,6,1,0,0
19,51,7,310,210,4,3,3,8,0,1,0
3,45,2,230,947,1,3,6,7,1,0,0
10,67,17,310,501,4,2,13,9,0,1,0
6,38,17,310,502,4,5,26,8,1,0,0
15,30,7,230,502,4,0,27,2,1,0,0
2,40,7,354,501,4,6,1,1,0,1,0
13,17,7,624,102,4,0,11,9,1,0,0
1,46,17,352,754,4,4,10,3,0,1,0
2,37,7,860,102,4,3,24,8,1,0,0
7,45,3,331,122,4,1,24,1,0,1,0
2,25,17,930,501,4,4,4,8,0,1,0
20,45,2,230,101,4,4,6,1,0,1,0
6,26,17,330,108,4,5,1,4,1,0,0
11,37,17,341,501,4,6,30,4,1,0,0
1,54,2,624,701,4,3,27,7,1,0,0
7,34,17,740,121,4,5,22,7,0,1,0
19,30,7,210,501,1,1,27,6,0,1,0
17,32,12,331,504,4,1,7,2,0,1,0
17,51,7,740,101,4,5,21,1,0,1,0
16,28,7,440,501,4,4,15,9,0,1,0
14,34,2,330,707,4,1,28,2,0,1,0
16,54,12,310,501,4,5,28,1,1,0,0
6,29,17,210,301,4,5,26,8,0,1,0
1,31,17,341,252,4,0,27,3,1,0,0
3,21,7,740,122,4,3,21,9,0,1,0
1,29,7,442,405,4,3,13,4,0,1,0
3,27,7,341,739,4,5,7,1,1,0,0
3,23,16,352,712,4,6,6,8,0,1,0
1,35,7,740,252,4,0,20,3,1,0,0
1,49,7,330,108,4,4,4,8,1,0,0
9,32,7,442,404,4,2,22,3,0,1,0
16,33,2,624,101,4,4,24,3,1,0,0
13,33,7,901,502,4,5,10,6,1,0,0
15,37,17,354,501,4,3,22,6,0,1,0
21,55,2,740,101,4,3,8,6,0,1,0
1,54,7,354,502,4,4,6,1,0,1,0
11,24,17,354,501,4,6,13,8,1,0,0
4,66,7,930,502,4,2,16,8,0,1,0
1,24,17,352,735,4,5,28,1,1,0,0
20,60,1,210,301,4,2,30,8,0,1,0
4,30,7,520,101,4,6,27,8,0,1,0
1,25,9,341,502,4,0,1,5,0,1,0
15,22,7,330,108,4,5,3,6,1,0,0
13,44,2,761,502,4,2,8,2,1,0,0
21,45,7,210,108,4,4,1,9,0,1,0
9,73,12,341,507,4,2,12,7,1,0,0
20,37,7,230,108,1,3,2,3,0,1,0
2,22,17,330,108,4,1,13,6,0,1,0
9,40,17,440,119,4,2,23,8,1,0,0
8,32,17,480,707,4,6,21,5,0,1,0
15,26,17,330,108,4,2,28,6,0,1,0
13,31,7,330,108,4,0,20,3,1,0,0
1,29,10,330,101,4,4,3,2,1,0,0
9,28,2,440,145,4,5,29,4,1,0,0
1,31,2,330,503,4,0,2,1,1,0,0
10,31,12,341,729,4,3,22,6,1,0,0
6,39,7,341,502,4,6,1,1,0,1,0
20,71,12,310,501,4,5,21,1,1,0,0
4,34,7,626,501,2,5,11,2,1,0,0
1,49,2,624,902,4,2,8,3,1,0,0
3,26,2,236,244,2,0,27,3,1,0,0
1,46,7,664,750,4,4,2,6,0,1,0
20,46,7,901,502,4,1,29,8,1,0,0
20,44,7,331,101,4,1,25,7,0,1,0
17,62,12,310,501,4,3,2,2,0,1,0
15,52,17,740,101,4,3,15,6,0,1,0
13,40,7,341,501,4,4,26,5,0,1,0
13,64,2,888,502,4,6,21,5,1,0,0
9,42,7,341,109,4,6,20,8,0,1,0
9,42,7,310,502,1,0,9,1,0,1,0
9,57,7,330,121,4,2,15,2,1,0,0
11,39,17,888,507,4,5,29,4,0,1,0
7,31,17,624,501,4,3,29,6,0,1,0
7,53,12,930,501,4,5,24,6,0,1,0
4,74,7,901,501,4,6,27,8,1,0,0
6,36,12,440,203,4,3,23,3,1,0,0
10,32,7,331,721,4,3,12,1,0,1,0
1,28,7,662,203,4,0,5,6,1,0,0
6,20,17,624,502,4,1,14,2,0,1,0
15,49,17,354,501,4,5,4,3,0,1,0
7,60,7,626,504,4,1,12,9,0,1,0
2,26,17,331,122,4,0,19,6,1,0,0
15,59,17,740,101,4,6,5,3,0,1,0
21,35,18,442,404,4,0,9,1,0,1,0
13,20,7,624,101,4,1,17,1,0,1,0
15,33,7,740,108,4,6,12,3,0,1,0
9,53,7,330,707,4,2,9,8,0,1,0
21,25,7,354,502,4,5,3,6,1,0,0
2,53,2,230,101,2,0,12,6,0,1,0
2,26,2,210,906,4,3,27,7,0,1,0
17,41,12,310,501,4,4,31,3,0,1,0
9,40,7,626,501,1,2,8,2,1,0,0
8,58,17,331,101,4,0,22,5,1,0,0
10,74,17,850,502,1,0,30,1,1,0,0
19,38,7,745,502,4,2,24,5,0,1,0
9,42,1,626,502,1,4,24,2,0,1,0
10,64,12,624,501,4,5,5,8,0,1,0
20,28,7,740,122,4,4,10,2,0,1,0
10,35,17,354,501,4,4,13,1,0,1,0
13,24,8,662,501,4,2,31,5,0,1,0
1,35,2,520,108,4,4,28,7,1,0,0
9,30,17,740,502,4,1,8,8,0,1,0
1,42,17,930,502,4,3,5,1,0,1,0
19,36,7,761,203,4,6,15,1,0,1,0
1,40,2,946,123,4,6,16,7,1,0,0
21,50,17,623,501,2,6,20,8,0,1,0
13,27,7,230,102,2,2,18,1,1,0,0
11,94,7,624,510,2,6,26,2,1,0,0
4,34,7,230,104,1,4,21,4,1,0,0
20,28,7,902,501,2,0,17,7,1,0,0
16,29,7,623,101,1,2,14,6,0,1,0
9,39,12,310,247,4,0,26,6,0,1,0
9,25,17,330,101,4,0,28,8,0,1,0
20,27,1,354,501,4,4,23,6,1,0,0
19,43,2,626,502,1,4,12,5,1,0,0
3,70,7,331,101,4,3,4,5,0,1,0
1,21,17,352,733,4,0,24,7,1,0,0
3,27,7,745,502,4,2,17,5,1,0,0
15,48,7,341,203,4,1,27,6,1,0,0
15,58,17,230,101,4,3,19,1,0,1,0
7,6,7,237,502,4,5,12,8,0,1,0
16,32,7,440,119,4,3,2,3,0,1,0
8,32,12,341,507,4,4,5,5,1,0,0
10,35,7,930,101,1,3,8,6,0,1,0
20,23,2,761,108,4,6,15,1,0,1,0
21,35,18,343,727,4,4,13,1,0,1,0
21,11,7,901,121,4,1,22,8,0,1,0
3,22,18,442,404,4,5,28,1,0,0,1
10,59,12,310,501,4,0,27,3,1,0,0
3,58,2,745,501,4,0,18,9,1,0,0
19,54,7,624,502,4,6,29,1,0,1,0
8,38,17,761,108,4,0,9,1,0,1,0
6,53,7,341,402,4,0,4,9,0,1,0
7,26,17,354,502,4,3,25,5,1,0,0
17,12,17,820,101,5,2,26,4,1,0,0
15,32,12,330,108,4,0,12,6,1,0,0
11,31,2,330,101,4,2,5,7,0,1,0
1,47,17,440,502,4,6,13,8,0,1,0
21,25,7,626,502,4,6,23,7,1,0,0
13,29,7,890,101,1,4,30,6,0,1,0
9,32,7,442,404,4,6,18,6,0,1,0
21,38,17,930,502,4,3,26,1,0,1,0
16,16,7,860,102,4,0,27,3,1,0,0
9,37,17,946,501,2,1,1,8,1,0,0
21,59,17,330,710,4,1,21,2,1,0,0
1,23,12,330,101,4,2,15,2,1,0,0
17,75,1,310,501,4,0,3,4,0,1,0
14,66,17,624,101,4,2,29,3,1,0,0
4,31,7,900,502,4,3,31,8,1,0,0
11,23,7,745,122,4,4,3,2,1,0,0
21,32,2,624,101,4,5,24,6,1,0,0
8,28,2,850,203,4,4,16,6,1,0,0
9,43,17,354,501,4,0,26,6,0,1,0
10,48,7,930,108,4,0,22,5,0,1,0
10,48,17,930,502,4,1,8,8,1,0,0
20,45,12,210,108,4,3,15,6,1,0,0
9,19,7,341,101,4,4,30,6,0,1,0
1,34,7,901,102,4,2,14,6,0,1,0
6,46,17,626,502,4,1,22,8,0,1,0
3,22,18,231,115,5,5,15,4,0,1,0
8,47,17,354,501,4,3,2,2,1,0,0
9,24,17,442,404,4,3,11,5,0,1,0
9,20,7,354,101,1,5,25,2,0,1,0
9,20,7,626,502,1,2,14,6,1,0,0
17,34,12,888,502,4,5,10,6,0,1,0
6,50,17,230,102,4,5,2,9,0,1,0
15,60,7,903,501,2,3,11,5,0,1,0
14,23,17,331,504,4,3,21,9,1,0,0
3,45,7,956,501,4,5,27,5,0,1,0
17,96,12,888,502,4,5,17,6,1,0,0
2,28,7,624,502,4,6,20,8,0,1,0
19,21,7,520,101,4,4,23,6,0,1,0
3,43,7,624,502,4,3,8,6,1,0,0
13,56,7,648,101,4,1,25,4,1,0,0
20,36,7,354,502,4,6,19,2,1,0,0
16,44,7,624,501,4,4,26,5,1,0,0
14,40,17,740,101,4,3,19,1,0,1,0
10,51,2,888,501,4,5,3,6,0,1,0
2,39,7,441,502,4,5,25,2,1,0,0
3,45,2,341,501,2,1,30,5,1,0,0
9,15,7,627,502,1,2,10,5,1,0,0
7,42,10,440,502,4,6,7,5,0,1,0
19,17,7,210,101,4,1,2,5,0,1,0
10,47,1,310,501,4,4,21,4,0,1,0
10,28,7,210,101,1,6,23,7,0,1,0
16,62,2,354,501,4,5,1,7,0,1,0
20,28,2,626,102,4,3,21,9,1,0,0
8,23,7,624,210,2,4,1,9,0,1,0
10,48,7,745,203,4,4,14,7,1,0,0
1,59,1,310,203,2,0,23,1,0,1,0
3,20,1,440,722,4,4,21,4,0,1,0
16,75,7,330,101,4,0,16,1,0,1,0
6,53,7,930,102,4,3,23,3,0,1,0
21,28,7,230,501,1,5,19,8,0,1,0
4,30,7,331,721,4,2,29,3,1,0,0
7,65,17,956,501,4,0,20,2,0,1,0
8,35,2,440,301,4,3,11,5,0,1,0
7,30,17,624,501,4,4,3,2,1,0,0
13,55,7,624,501,4,2,23,8,0,1,0
3,23,18,440,722,4,5,17,6,0,1,0
